dimension_0;dimension_1
3.455869136;-16.16117042
3.405919229;-16.28578688
3.482266213;-16.30478537
3.579585265;-16.2270903
3.54322312;-16.31508172
3.514225563;-16.26475707
3.517364667;-16.32812921
3.464989147;-16.29845313
3.706478719;-16.23233907
3.534178259;-16.09545733
3.383325938;-16.21772036
3.357548377;-16.2397851
3.426386202;-16.18140589
3.402183839;-16.33876447
3.503382579;-16.25032842
3.472081394;-16.3025486
3.38740431;-16.32343708
3.56878034;-16.28621272
3.482068857;-16.26417964
3.413790355;-16.19536182
3.419631064;-16.31056972
3.578383787;-16.21921192
3.482573695;-16.28041758
3.451698725;-16.2117639
3.397890155;-16.21061456
3.569198949;-16.26274103
3.397607253;-16.19855513
3.61540478;-16.23273476
3.423575958;-16.37212729
3.477731916;-16.28202761
3.507064762;-16.1701067
3.432483804;-16.0796541
3.495160566;-16.31113636
3.426305216;-16.18206684
3.574788284;-16.27639006
3.524561891;-16.16054253
3.400161365;-16.23021048
3.654130256;-16.23607876
3.566652193;-16.36316945
3.485292731;-16.2305061
3.515649127;-16.2877976
3.485710807;-16.23293408
3.446362869;-16.19649357
3.459295839;-16.28811353
3.553482956;-16.21166884
3.433569216;-16.29014081
3.326173312;-16.36910047
3.534098481;-16.24172555
3.419900601;-16.19172818
3.515087803;-16.29323676
3.565522856;-16.29327236
3.349190004;-16.31048761
3.52564905;-16.21269835
3.380690863;-16.3214746
3.463026028;-16.26740884
3.396055609;-16.29710198
3.777320781;-16.23891406
3.569555865;-16.23942899
3.465861867;-16.29493472
3.281464298;-16.19923855
3.4239933;-16.21934595
3.526225707;-16.41899451
3.603847955;-16.27382869
3.351713164;-16.30523326
3.38846872;-16.25729939
3.475902555;-16.30286318
3.346671481;-16.3558316
3.452566545;-16.31881786
3.52857953;-16.19048513
3.549413186;-16.33536876
3.371812294;-16.20892508
3.381551338;-16.26468727
3.500387147;-16.1912684
3.303522061;-16.30253885
3.393895691;-16.26321529
3.446729021;-16.35190747
3.535347075;-16.27799004
3.590450407;-16.26455914
3.54956321;-16.30838632
3.490820004;-16.3605887
3.61161155;-16.19935262
3.488708527;-16.26140889
3.434576987;-16.2405229
3.554766875;-16.28525262
3.553221717;-16.22341655
3.397775683;-16.24295239
3.547168248;-16.16828103
3.580500174;-16.10089513
3.5214519;-16.25693445
3.457711575;-16.11328431
3.323043845;-16.14442143
3.499941636;-16.23302768
3.455212513;-16.27371655
3.588812175;-16.20285918
3.391259997;-16.22280478
3.439749388;-16.1628522
3.218504587;-16.26808787
3.202185472;-16.31062543
3.272103833;-16.12153844
3.096671573;-16.22486889
3.153151926;-16.31111195
3.198653998;-16.30739976
3.240282267;-16.27675743
3.125284104;-16.24003034
3.128899592;-16.22622127
3.290815629;-16.28672936
3.041216313;-16.29050273
3.183547479;-16.27268362
3.181203489;-16.18852519
3.273858808;-16.26301301
3.247884896;-16.28963499
3.199367186;-16.19516545
3.131242397;-16.3025135
3.168756941;-16.19359318
3.24320985;-16.16246357
3.307000293;-16.21990812
3.266952868;-16.14524962
3.209030156;-16.10559327
3.204139398;-16.30171775
3.207306736;-16.15930785
3.270867984;-16.27487912
3.24443835;-16.13320287
3.1799879;-16.12644781
3.321064056;-16.28727604
3.159280107;-16.16364275
3.239255002;-16.13634539
3.150256882;-16.21098644
3.186300927;-16.26544114
3.146186668;-16.33177319
3.220459643;-16.37050759
3.148785054;-16.11708469
2.991169464;-16.25297962
3.309917777;-16.23851548
3.235954076;-16.46435475
3.17505494;-16.08492947
3.048975796;-16.36069484
3.728694381;-16.43677757
3.783762618;-16.46643946
3.575017327;-16.60703971
3.720001297;-16.51608988
3.625367174;-16.54559178
3.543577477;-16.60978297
3.686002955;-16.47205093
3.644946087;-16.54589647
3.569054397;-16.4791983
3.697581105;-16.62468038
3.694636269;-16.49415362
3.675395413;-16.55309818
3.673841599;-16.5369393
3.557245482;-16.56497421
3.700145965;-16.51229375
3.639423262;-16.44674929
3.602430728;-16.49826672
3.666555654;-16.51609172
3.673986525;-16.45799905
3.5928014;-16.48475904
3.697449054;-16.52464277
3.594959674;-16.50773162
3.395700695;-16.56711085
3.361251931;-16.6790893
3.401396687;-16.51895085
3.344074882;-16.42897112
3.529070672;-16.68395433
3.465639029;-16.27798613
3.578007027;-16.75122795
3.698741396;-16.47488998
3.586233914;-16.45543422
3.572456383;-16.54986783
3.56015801;-16.45638465
3.369414328;-16.58090674
3.471199395;-16.17978482
4.102388778;-18.52570097
4.141632811;-18.44672114
4.178486989;-18.51448085
4.062167315;-18.42316649
4.142589166;-18.379762
4.259646017;-18.48603176
4.226609008;-18.5683514
13.48730531;5.86744279
13.13528843;5.920494714
12.16869224;-4.063243393
12.24651241;-3.682604206
13.16801599;-2.24959349
13.17844038;-2.453234764
12.41679209;8.160887249
11.9009088;8.239817662
11.96990342;8.33021359
12.48295392;7.614934354
12.13461989;5.687631465
11.85091513;6.309190871
11.3496384;5.731090375
11.45432846;8.053969631
11.77464442;5.850418283
11.43105703;6.757528394
11.83814666;8.530641193
12.18643646;9.220148435
11.3534359;0.627138227
12.21861917;8.473401028
12.37977397;7.099953424
11.6910784;5.789449826
11.6288497;7.315251767
11.95071105;8.229359788
11.80592075;6.803049086
11.88644898;8.994408823
12.04582057;9.149264078
12.29197985;6.614735096
12.66962623;0.697831388
11.62389404;6.503641971
11.48693225;6.949795848
12.05214689;5.689988628
11.31640583;6.82049366
12.0081442;6.06769357
12.56478644;8.83696335
12.69113632;5.563094801
11.72018006;8.867622361
12.7451831;8.739976203
11.85451171;5.805432311
12.19074462;9.388185973
12.84430702;8.496076339
11.86790231;5.696198241
11.84024898;6.391825786
12.0167643;7.078331938
12.38127836;5.761174591
12.78764873;5.72334932
12.69490846;6.590864352
11.26032125;7.712139432
11.82411539;7.811798559
12.92759075;8.683670654
12.58919252;6.438587786
12.25821287;8.866233511
11.82288078;9.253125582
12.41775098;9.398812596
11.44082709;8.700757722
12.29943862;7.858013501
11.33251763;7.113530739
12.81018258;7.884714427
12.66006412;7.33815927
11.75118817;8.729789121
12.62297377;8.944808508
12.74852874;7.160959104
11.36774344;6.9030977
12.01348403;6.545541088
11.97476454;5.816085507
12.02955097;6.762182008
12.15776011;9.172057089
12.14145304;8.062121292
11.72680872;7.035948072
12.52648373;6.061981279
12.82466518;6.421549868
12.08714209;6.733490984
12.7369096;6.234453562
12.49560686;5.606175637
12.39552615;5.732120933
12.41866588;6.288472428
12.15066403;6.017225116
12.72689452;7.320802386
12.3260478;6.735058849
12.01494583;5.517477178
12.73131892;6.310464277
12.73603945;6.228905555
12.5071525;5.690275241
12.73745445;5.810428601
12.26835398;6.415240303
12.39398882;-0.181113372
12.03451104;8.001790111
12.07174532;6.731007981
12.21132299;8.631457861
12.01963472;5.565175759
12.14908384;9.451856597
11.98159844;6.19902411
12.16587494;7.507711653
12.24742168;9.288194213
12.25988928;-1.411709977
12.1238151;0.86194757
12.11208623;6.04586821
12.19968342;7.585920445
12.12900302;8.20842413
12.04331012;7.876222199
12.07976298;8.529351631
12.08013811;7.234325739
12.17529327;6.906210089
12.25703224;5.939310594
12.2197663;-1.142702406
12.14169703;7.941956639
12.0312032;6.11653585
12.32975991;5.934026879
11.97615923;5.633772948
12.18987356;6.41595718
12.18810888;7.645519101
12.17124574;8.211160851
12.07487556;5.610905722
12.00276795;7.551909699
12.00318933;-1.554874718
12.06190927;7.236747107
12.39260587;9.093779402
12.22941213;8.782773529
12.20354771;8.093740758
12.08968134;7.945510074
12.20673742;6.366077369
12.14910251;8.449164527
11.96165568;8.870334387
12.15932564;6.431496363
12.09384711;6.875418173
11.89832932;8.698916719
12.18478706;7.835445676
12.16155997;9.176056249
12.20259678;7.190988769
12.40196099;7.276715084
12.19217066;6.794523577
12.10340507;-1.614442595
12.19245448;6.949012296
12.3077844;7.83763759
12.11192297;9.368076673
11.96094512;8.455812768
12.31040478;8.497527889
12.10756057;7.33603619
12.04776347;7.166372564
11.91165181;6.670412811
12.22504722;6.955711021
11.97482828;7.582980883
12.26803152;8.510866535
12.02961955;6.123219593
12.21452297;8.393843443
12.18240802;-0.08421584
12.27765237;0.506484528
11.93024855;7.765772396
12.17248017;7.196407322
12.04639333;-0.994627369
12.27838827;5.90898342
12.03498335;6.127197205
12.1564774;7.401068182
12.11935053;6.018734361
12.22399432;-1.607830442
12.04794299;6.065776819
12.06883828;9.421314479
12.23449796;-0.519426547
12.05278534;-3.094740922
12.16415957;7.32384629
12.03712373;9.238136296
12.14812291;5.562736334
12.06125401;8.888925548
11.93622777;7.89916139
12.08780364;8.297460563
11.92453272;7.024213965
12.12194547;6.446588504
12.37815556;7.13315513
11.93482213;6.118448974
12.0787539;9.237552369
12.2555614;9.508532104
11.93443845;8.618991154
12.11311597;0.169625723
12.15138484;7.607385591
12.01278263;6.27036691
12.18732724;6.196238901
12.30855118;7.558834384
12.08246701;6.045809115
12.03584161;7.380903244
12.16669491;-3.265082053
12.14007893;8.435606162
12.11124334;6.663315323
12.19357291;5.569842581
12.10257318;8.093985498
12.1905121;-0.985256825
11.98791785;-2.937570095
12.2355621;7.906182499
12.24441117;9.039201574
12.03954962;-2.825376495
12.12322699;7.847052058
12.1285041;-0.011134983
12.27659245;8.81382145
12.16700015;9.261850485
12.11133372;6.784244745
12.06370216;0.584948611
12.05006694;6.440907784
12.20283434;7.342399139
12.02854882;7.731201198
12.19984967;6.813998892
11.92892181;8.515662217
11.75731046;7.497710141
11.95155276;0.41926994
12.15339246;0.370790446
12.01390058;-0.502006667
11.8910308;8.861508169
12.30193086;9.383192064
12.1866348;8.467966358
11.92778839;6.477293633
12.12242767;8.685186925
12.09141518;6.840522313
12.16259985;7.136630077
12.18553387;9.562190586
12.20592325;9.223569721
12.1054743;8.098506851
12.08033026;8.758061343
11.9884248;-2.666075876
12.03903481;8.410918947
12.10464753;7.314089936
12.04076586;8.177497435
11.92684008;7.496167625
11.93457753;7.212361959
11.96987551;8.38298186
11.86930958;7.893962369
11.95803524;7.206365728
11.89654043;7.107734128
11.94184327;7.654103824
11.97803397;8.134705024
11.96825713;7.4176669
11.97244669;6.014981327
11.9461548;7.00290156
11.9440988;7.788763203
12.02964138;7.932890998
12.01907777;6.78140951
11.94348661;7.52095686
11.88882503;7.01391105
11.89848223;7.281364174
11.832895;7.107666446
11.90537197;7.406547388
12.04146209;7.116129572
11.94075113;7.606399779
11.97189162;7.023352827
12.05013246;7.517672992
12.00829877;7.184460188
11.94151548;7.798101915
11.94336077;7.048622969
11.94074316;6.892948979
11.91074587;7.441258498
11.87271599;6.768630951
11.93906112;7.125004156
11.86098768;7.117740827
11.97318513;7.075512182
11.90509873;7.051132695
11.76019071;7.136455132
11.87704104;7.075775837
11.9438829;7.133892427
12.0296997;7.178504969
11.90114158;7.292519839
11.87382258;7.415969627
11.85842225;7.375324222
11.93081975;7.413285309
11.96100227;7.438703777
11.94476712;7.220810245
11.95511627;7.384385266
11.90369293;7.348419824
11.8765697;7.377315736
12.03816178;7.96769567
11.97336644;7.889374022
12.04606857;6.905211734
11.89368337;0.771532835
11.93004767;5.499470271
11.80706831;11.88707572
12.0857647;10.53949516
11.50380745;9.131178329
12.92338792;9.93247452
12.5005274;9.910022844
13.00578955;10.06888661
11.41800709;10.63606233
11.96620395;10.30097085
12.25758847;10.84528292
12.53863846;10.52405096
12.32652361;9.65899267
11.23603621;9.330493621
11.49721683;9.932332813
12.14312914;12.70130681
11.8556257;9.81764921
11.89537038;10.39449976
12.32996133;11.56712464
11.98670994;10.08381136
12.23965042;11.20715435
12.08997659;11.42537424
12.33504744;9.801928726
12.08896453;12.07461713
12.08286347;10.61987391
12.20170083;10.38947691
12.12631021;12.76297554
12.11437048;9.697559814
12.14002905;11.95436283
11.99446282;9.577983389
12.21732727;10.29818439
12.1110935;11.17289447
12.04791779;12.56534984
12.07467668;10.80043611
12.0997925;12.21756875
12.19831029;12.51403908
12.03949546;11.46192204
11.91858741;11.98816335
12.18734854;9.668233121
12.21502357;11.09332102
12.05644177;10.21236136
11.95447161;12.85065446
12.17431749;12.24348151
12.19664308;11.98259702
12.13077849;10.98057923
11.98192038;10.31504421
12.12536879;10.04473365
12.29013173;11.85795986
12.04720444;12.86176623
11.9597443;11.08100346
12.24120759;11.07742584
12.39302067;12.61965199
12.23900459;9.848639031
12.06041519;12.01414487
12.20436488;12.02885077
12.19115872;11.63308653
12.09144534;12.69187325
12.24231554;10.77610069
12.30610268;12.47515455
12.19551083;10.15778108
12.20391236;10.39667686
12.25411396;11.58756546
12.15834078;12.3062113
12.2639981;10.60821325
12.13341209;12.8954838
12.26488035;9.700540222
12.07073906;10.21293195
12.00597966;12.34961755
12.29547781;12.28863192
12.47237828;12.39766835
12.25223823;12.50907037
12.15574772;10.32836947
11.97348514;9.871518607
12.03023544;11.06291263
12.38589271;10.29587451
12.17341888;9.757631118
11.94519639;10.84689342
12.00640758;10.76446468
12.15543367;10.72733732
12.19447626;10.28940279
12.22713806;11.92390202
12.1450138;10.50804348
11.86448416;10.75672717
12.04772021;11.40484936
12.24673484;10.19807394
12.10015128;9.645690565
12.04368187;10.96558028
11.94791365;9.490490963
11.99485343;10.52328781
12.27972685;10.88203572
12.30827411;12.98649568
12.17891244;10.46164988
11.90672666;10.49872884
12.074256;11.05294622
12.23256275;11.45189223
12.11702491;10.96025354
12.19590061;12.85722389
12.03669276;10.78401035
12.12371249;12.71749473
13.13290392;7.634516889
13.08403022;6.801805527
11.1046144;6.859652974
13.06885664;8.24776165
13.35443418;7.219221431
11.09301479;5.844285724
13.29827076;6.735334658
11.06082778;5.733092759
13.09926844;7.675494413
11.16447375;6.498104645
13.14379968;6.293354407
13.23659988;6.067552426
13.44092636;-0.291761348
13.03308195;6.323854109
13.20484489;6.130146324
11.00951367;7.034862736
13.22271441;7.328041301
11.17551602;7.016732134
13.04459915;10.00393791
11.14689941;8.266009239
13.15584095;9.012028025
13.05234995;9.707990444
13.12951587;10.24448461
13.09219619;9.63155967
-0.226357626;-17.69019061
-3.756886183;-17.12921996
-1.458045179;-16.98752922
-4.308091287;-17.25160446
-3.741888883;-17.62278164
-5.705792424;-17.22905382
-5.268952065;-17.54525047
-5.114313561;-17.22680864
-5.702256299;-17.04791895
-4.722056213;-17.74137856
-5.04418774;-17.37693935
-0.775281995;-17.16657851
-7.032365676;-17.14082625
-1.986723316;-17.08830577
-4.204359222;-17.14758812
-5.551518873;-17.10989871
-5.643512123;-17.74534635
-5.897966816;-17.19107167
-3.535552059;-16.76929047
-4.376698577;-17.68877003
-7.592621517;-17.85154461
-4.20581201;-16.9743116
-2.821390548;-18.13650378
-2.943910519;-17.51029713
-4.890123907;-17.104165
-3.350132772;-17.29999261
-0.621805368;-17.68166389
-3.670092833;-16.70333704
-0.673652197;-16.91711174
-4.247486907;-18.08792844
-6.370552024;-17.47345326
-3.039168987;-16.99257225
-5.800731907;-17.0674693
-3.399610143;-17.29396417
-2.465407261;-16.68423483
-2.042333011;-17.07281783
-7.492608291;-17.23109725
-4.672275304;-17.28004031
-2.783293394;-17.76618763
-5.67576945;-16.91950514
-7.628767925;-17.51933737
-7.089492512;-16.99615339
-4.058885793;-17.40169705
-5.700169699;-17.32378805
-6.622502298;-17.30314618
-3.807713122;-17.33806557
-1.461942103;-17.04886766
-3.407104233;-16.93081925
-4.414740303;-17.70449753
-7.886421458;-17.15362686
-5.003174797;-17.23970211
-4.371449538;-17.27181165
-4.032406439;-17.51136834
-4.671770925;-17.69361907
-4.767924632;-17.64378648
-1.410842088;-17.85276113
-4.363469144;-17.30395179
-3.298927733;-17.77520766
-0.506993072;-17.19885953
-3.972018208;-16.79906529
-7.639244402;-17.21660171
-3.84137689;-17.77048569
-0.116398281;-16.95760507
-4.645798281;-16.94679104
-2.439017647;-17.33415361
-4.693091676;-16.7283318
-6.938409344;-17.30764813
-5.614435098;-17.53623061
-4.092941804;-17.76406699
-4.809325871;-17.16409265
-3.623668358;-17.00876996
-6.243058101;-16.87686842
-6.861434263;-17.95617069
-6.031352687;-16.92763471
-4.745651126;-17.76543536
-4.175091213;-16.80847668
-4.125911153;-16.7103379
-3.76316568;-18.01073902
-5.833734146;-17.59842323
-5.92717871;-17.04208011
-2.112464354;-17.36176011
-2.90740792;-18.27243577
-3.611090786;-17.4390954
-1.931663982;-18.13715421
-6.388603102;-16.7927729
-7.673015797;-17.22070434
-3.430991885;-17.97964437
-3.212034832;-17.80254106
-4.6533085;-17.80419499
-2.78858061;-18.0395505
-3.965284648;-18.04169389
-3.170115435;-17.32404521
-1.862011294;-17.84465221
-3.104834197;-17.71303275
-3.173831437;-17.68404233
-3.988736561;-17.46379534
-3.745548562;-17.82203822
-4.414159083;-17.87296969
-3.00831719;-17.59179915
-3.874454187;-17.87962969
-3.241550174;-18.02839856
-3.670399248;-17.45537921
-2.936485897;-17.65408216
-3.890968201;-17.73000188
-4.353427985;-17.80543314
-3.309684415;-17.77156761
-3.085829479;-18.10403775
-2.359501677;-17.67126817
-3.523256687;-17.67577624
-3.888687306;-17.71208532
-3.861311843;-17.89289674
-3.206134367;-17.69356121
-2.847899241;-17.65178327
-2.734948397;-17.51727987
-2.669339891;-17.49852438
-2.79309803;-17.62734654
-2.865644508;-17.65564551
-2.850299241;-17.57901713
-2.672486326;-17.5528373
-2.488032878;-17.66857958
-2.754910858;-17.59565903
-2.720961093;-17.61273794
-4.077337315;-17.29387778
-4.146670204;-17.18569254
-3.388108491;-17.39637591
-4.47341634;-17.54000187
-3.018026554;-17.14686239
-4.000494387;-17.37424708
-4.31660234;-17.37046733
-3.286437582;-17.49442776
-3.330608583;-17.37804225
-4.09719094;-17.40328038
-3.292518346;-17.26783116
-3.667507663;-17.52708175
-4.69841157;-17.44620489
-3.856923088;-17.62178073
-4.410865891;-17.78660421
-2.900694937;-17.70881518
-4.266322392;-17.27011962
-3.509348838;-17.40375647
-3.681879941;-17.55082687
-4.836477411;-17.28187715
-4.062639369;-17.48065545
-4.689691216;-17.41381507
-3.518054038;-17.29036089
-5.100824477;-17.31667748
-4.491700046;-17.34852775
-3.497148968;-17.34579299
-3.326206975;-17.37530276
-3.556450227;-17.7734435
-4.015614457;-17.5663831
-3.858089627;-17.65064668
-2.943777429;-17.21611432
-3.276266558;-17.29005462
-2.616428978;-17.50181222
-4.249952323;-17.36423857
-1.792366427;-17.57418062
-3.692260335;-17.38083541
-3.744717933;-17.63241655
-3.991566604;-17.55397172
-4.605997989;-17.6670565
-4.098836703;-17.11775219
-2.601463926;-17.40285912
-4.398393468;-17.64893918
-4.569919598;-17.25145031
-2.311261201;-17.35371714
-4.018472652;-17.30248324
-3.912624518;-17.4079844
-2.838946979;-16.82643846
-3.503096451;-17.60464856
-3.949678224;-17.32336685
-3.352764992;-17.44520632
-4.168730944;-17.24894939
-3.675001669;-17.51640229
-3.661841163;-17.6588935
-3.403873945;-17.70321016
-3.605383969;-17.75170775
-3.855772592;-17.49325772
-4.483128758;-17.39100172
-3.205632699;-17.1468289
-3.500526322;-17.84000314
-2.776720905;-17.40421433
-4.246056131;-17.30477716
-3.429084751;-17.49563238
-3.328541233;-17.30942331
-3.979655506;-17.70575923
-3.502795139;-17.57733393
-3.276238226;-17.64375383
-3.525356831;-17.47941418
-4.944223889;-17.4266401
-3.73130479;-17.33773448
-4.715838075;-17.62512771
-4.497530806;-17.11454225
-3.342269472;-17.72893314
-3.382831582;-17.37580178
-4.575435434;-17.55204905
-4.557547827;-17.44734431
-3.746817338;-17.59536685
-4.275860472;-17.30898491
-3.380602313;-17.25432012
-4.190082579;-16.92540143
-3.397050006;-17.61279671
-3.872652487;-17.45769866
-4.119033199;-17.4008127
-4.203285766;-17.67127588
-4.48572649;-17.60928444
-3.604740708;-18.11690461
-3.641917744;-17.29672639
-4.367634023;-17.36274235
-4.105739712;-17.78319697
-5.217429168;-17.62288546
-3.237227994;-17.38903572
-2.280281859;-17.35709173
-4.863973436;-17.27392715
-4.599404203;-17.41693985
-3.022287597;-17.54907694
-3.359595886;-17.17910387
-3.319941902;-17.30066303
-3.128156145;-17.23936479
-4.115676674;-17.2965509
-3.675620121;-17.31751423
-3.447489707;-17.50140756
-3.495250327;-17.228761
-2.783066005;-17.60422023
-3.612875938;-17.43730713
-4.006479171;-17.58061078
-4.085018324;-17.50254843
-4.352361959;-17.86342257
-3.235513964;-17.36189036
-2.587952169;-17.66515236
-3.995023469;-17.66075862
-3.711359733;-17.00655296
-3.568308516;-17.50282323
-3.191355488;-17.19196569
-4.435506243;-17.30441699
-4.578638709;-17.91474529
-2.576664423;-17.31787946
-3.774397634;-17.71763046
-4.562733739;-17.46764153
-3.005135031;-17.86137409
-3.68414106;-17.11185946
-3.454012444;-17.15617419
-4.287812212;-17.45707508
-4.266537496;-17.59389266
-2.758086472;-17.67886777
-3.411290054;-17.41493273
-3.217797434;-17.3618943
-4.928476761;-17.55821217
-4.115791605;-17.7477286
-2.930652645;-17.58819948
-2.453381831;-17.53580141
-3.966932937;-17.57956293
-2.694226737;-17.38157225
-2.470369584;-17.37465941
-3.162426049;-17.61316191
-4.251103935;-17.6726086
-3.519544771;-17.58690077
-2.597448537;-17.7116977
-4.084039014;-17.2679009
-3.143997357;-17.79710223
-4.184133339;-17.4879063
-3.453942258;-17.28369126
-4.5498526;-17.24501927
-3.57945508;-16.77837031
-3.207876863;-17.19890494
-3.636326588;-17.4922002
-4.533928164;-17.20689392
-3.830145073;-17.45604424
-3.324788482;-17.1874507
-3.037066476;-17.65112971
-4.231985075;-17.21881295
-4.63284077;-17.79440191
-3.589585343;-17.39397403
-4.662493754;-17.06330746
-2.451255658;-17.31558048
-4.129318941;-17.58261636
-3.851503564;-17.09766877
-3.236075157;-17.68835493
-4.87354933;-17.23090883
-2.790777621;-17.75979332
-3.323795779;-17.60727455
-4.230743479;-17.3404186
-3.410692147;-17.50418237
-2.586672217;-17.45202348
-2.890293039;-17.45437738
-3.864073365;-17.31659203
-3.7492601;-17.27069583
-4.182573229;-17.41940453
-3.340604783;-17.27153187
-3.702714098;-17.59850614
-3.273931263;-17.23144425
-4.161846328;-17.28433478
-3.982620482;-17.79470767
-3.622861396;-17.01425422
-4.15581897;-17.40503608
-4.272380934;-16.73606366
-3.324863618;-17.64041802
-4.035404983;-17.60917185
-4.078609005;-17.26174747
-4.101738242;-17.06796789
-3.700697908;-17.0670599
-3.912884221;-17.3969177
-3.564811464;-17.09162806
-3.191737864;-17.45825616
-4.075774323;-17.71758994
-4.082527575;-17.1988067
-4.613386852;-17.63382576
-3.979666763;-17.06104306
-2.97650023;-17.17158556
-2.565340928;-17.21287662
-4.905395417;-17.78160374
-2.921950406;-17.37930048
-4.557443502;-17.24149176
-3.673565235;-17.48184521
-2.671114229;-17.51175482
-4.176434547;-17.26956634
-3.172429534;-17.3925726
-5.70443174;-17.2978021
-3.757489401;-17.45348674
-3.684898601;-17.49417956
-4.7386252;-17.73277091
-3.538269081;-17.19373912
-3.64691503;-17.84893036
-4.142169367;-17.00217483
-4.517314333;-17.45226048
-4.068510475;-17.57443047
-3.334737505;-17.57433878
-1.767628824;-17.66894747
-3.166290849;-17.36448727
-3.581635301;-17.30823999
-3.819071503;-17.22519153
-3.288230999;-17.02031872
-3.026678408;-17.91440568
-4.228353952;-17.65066824
-4.262326989;-17.64027864
-4.077984183;-17.42140746
-4.224035429;-17.57339928
-3.876923756;-17.41533814
-4.109787302;-17.35796025
-4.14215362;-17.41406841
-4.259019299;-17.52640337
-4.039506579;-17.46422128
-4.14836182;-17.43712747
-4.286858545;-17.34058971
-4.04669051;-17.34428792
-3.227188888;-17.42096155
-3.11511533;-17.5697403
-3.007245822;-17.49252769
-3.031430051;-17.43836044
-2.985213112;-17.44599142
-2.874304969;-17.52312403
-3.148191377;-17.5198624
-3.091297418;-17.35376011
-3.240285145;-17.53543543
-3.142754468;-17.36899775
-2.942708456;-17.49063953
-3.119995705;-17.36549088
-2.999373951;-17.60719236
-3.106747791;-17.45268074
-2.9049453;-17.28150608
-3.215992257;-17.48121281
-3.149898606;-17.44693144
-3.16196212;-17.3111825
-3.076343402;-17.51260442
-3.205579976;-17.48130036
-3.289002941;-17.42188092
-3.01744378;-17.57878583
-3.035018197;-17.61181086
-3.20916155;-17.50813284
-3.221532434;-17.35385685
-3.121807858;-17.51745201
-3.075596998;-17.46571034
-3.271517995;-17.37733468
-3.010114474;-17.38465313
-3.635468147;-17.67804677
-3.741881762;-17.81350082
-6.457326317;-17.98438473
-3.004919384;-17.07132338
-3.900530964;-17.02970292
-6.511558889;-16.47802599
-4.545530805;-18.52609151
-8.504074678;-16.6899005
-9.134768239;-16.00418958
-8.91515781;-17.93690399
-8.661144477;-15.88606136
-4.983144399;-18.45650479
-8.442390164;-17.58656336
-8.940041454;-16.63542339
-5.203412896;-15.86166985
-7.495491439;-16.40203927
-2.744827994;-18.51213314
-0.070867525;-18.42998253
-3.985720698;-16.27327439
-4.853415279;-16.56292292
-6.129614452;-15.59824666
-7.892433017;-15.92509947
-9.343031769;-16.31158106
-1.286173036;-18.29935506
-4.187147075;-16.40037338
-8.277395446;-17.73315376
-9.317386868;-18.06008327
-5.454813929;-16.44627636
-5.108919841;-16.26034211
-7.185554618;-16.38986872
-5.572733708;-16.66701885
-5.21651795;-16.42960758
-3.129631079;-16.07114284
-6.362119028;-16.69888161
-3.669683448;-15.78510583
-8.176649871;-18.08022247
-3.650179947;-16.39955277
-1.256711241;-16.41697982
-6.651012094;-16.19004745
-8.144527057;-15.99860067
-5.348321018;-16.01765079
-9.085423942;-17.49707184
-3.666377332;-16.27874945
-5.194845797;-16.56569933
-8.86224667;-16.93266515
-1.97040519;-18.59105886
-8.748768503;-17.68445359
-7.54965933;-16.03894185
-8.213047299;-16.9876287
-8.134564515;-17.06227279
-9.446306595;-16.12681438
-0.401075617;-16.1612617
-9.28989155;-16.57662069
-5.001970016;-16.24932571
-7.001016318;-16.2736591
-7.135636179;-18.55266388
-6.672655972;-16.20767546
-8.241499077;-16.80119956
-3.818301042;-15.58695542
-5.304879923;-16.51972033
-4.240975642;-16.13094275
-8.056765992;-17.05239246
-6.922406234;-16.80642492
-9.358180409;-16.88715376
-4.352987791;-15.69914943
-4.099181131;-16.57048772
-9.032363506;-16.79223055
-5.995843481;-16.68895272
-5.526986566;-18.36817171
-5.443704;-16.34563863
-6.672941793;-16.05981078
-2.845260887;-16.40290553
-5.735895053;-18.62756619
-7.575575341;-16.89396009
-5.038448775;-16.43688632
0.341788066;-16.85207744
-3.148038566;-16.42882658
-0.605119579;-16.61537511
-3.927827767;-15.79656357
-3.140260385;-15.7066862
4.849680309;-10.59804491
4.86900788;-11.07271629
3.880638663;-7.659512424
4.50066735;-5.079620087
5.074442565;-4.880006082
2.249321915;15.27339436
1.246386475;15.75168766
0.033874125;17.11357035
1.931341298;11.40682189
-0.135866128;-7.769276865
0.813191337;17.6453602
0.716815179;15.2697852
2.586856033;14.68161851
-1.527253499;11.04967029
-10.57186772;6.921803502
-8.665483504;3.774261118
3.588230545;-0.691540426
-0.795845292;-1.736267431
-4.805187358;-4.636163494
-3.726216648;0.253096667
-1.413047808;-3.056961047
4.214104285;12.63669287
-2.096987167;-0.915007583
-6.776789287;-1.026278768
-1.312051572;-7.498320824
-2.278013097;9.165326549
-8.922268365;2.48974427
-5.709017364;-3.295646753
2.058941106;-3.815624604
-9.677606721;10.85992923
0.986986035;4.329757147
-5.875406678;6.285743444
-6.33392412;-1.137454714
-1.495342823;8.070453004
-6.694488025;-4.048564146
5.771935818;0.68723453
-4.939977194;5.106106761
-3.955831947;-1.905042832
-6.059935119;14.07662146
1.880736146;2.174157845
-5.846339777;11.28009145
4.844069765;4.430816278
-1.068744497;6.379649931
0.324668733;0.34645155
2.197956078;5.854052954
2.954781099;-4.842455038
4.238927699;-2.185258395
